YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NS10,20885,15487
2024-05,WEEKDAY,13,TRAIN,NS10,31586,27052
2024-05,WEEKDAY,8,TRAIN,DT8,9316,12820
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,DT8,1820,2393
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1174,2546
2024-05,WEEKDAY,21,TRAIN,CC14,3506,6810
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NE10,9382,7750
2024-05,WEEKDAY,13,TRAIN,NE10,17486,15279
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW31,503,120
2024-05,WEEKDAY,5,TRAIN,EW31,1136,1510
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,BP9,7,42
2024-05,WEEKDAY,23,TRAIN,BP9,45,417
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,EW7,9397,6518
2024-05,WEEKDAY,9,TRAIN,EW7,25655,15650
2024-05,WEEKDAY,5,TRAIN,BP12,2974,185
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,BP12,578,53
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,EW26,20110,6518
2024-05,WEEKDAY,10,TRAIN,EW26,31629,10025
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,TE18,228,602
2024-05,WEEKDAY,6,TRAIN,TE18,1049,2350
2024-05,WEEKDAY,20,TRAIN,EW27,41865,77094
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,EW27,19380,32176
2024-05,WEEKDAY,15,TRAIN,NS21/DT11,49322,53069
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,NS21/DT11,29632,30940
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,EW3,8674,8650
2024-05,WEEKDAY,15,TRAIN,EW3,16502,17846
2024-05,WEEKDAY,13,TRAIN,CC27,3747,6894
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,CC27,1275,1155
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,DT21,4734,4233
2024-05,WEEKDAY,16,TRAIN,DT21,9046,6659
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW6,215,31
2024-05,WEEKDAY,5,TRAIN,EW6,1240,205
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,SW1,1123,1189
2024-05,WEEKDAY,20,TRAIN,SW1,2594,2892
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,DT13,2935,4389
2024-05,WEEKDAY,8,TRAIN,DT13,11797,19659
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,CC19/DT9,5098,5524
2024-05,WEEKDAY,11,TRAIN,CC19/DT9,6216,6754
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,DT2,1270,583
2024-05,WEEKDAY,13,TRAIN,DT2,3219,1933
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,EW24/NS1,54005,23907
2024-05,WEEKDAY,20,TRAIN,EW24/NS1,117524,49057
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS3,9653,12371
2024-05,WEEKDAY,18,TRAIN,NS3,24217,66081
2024-05,WEEKDAY,23,TRAIN,DT18,7863,1936
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,DT18,2353,841
2024-05,WEEKDAY,23,TRAIN,CE1/DT16,54818,5554
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CE1/DT16,26682,2934
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,TE3,5162,2429
2024-05,WEEKDAY,10,TRAIN,TE3,8107,3356
2024-05,WEEKDAY,9,TRAIN,SE1,7105,2360
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,SE1,2867,1062
2024-05,WEEKDAY,9,TRAIN,DT3,15732,3552
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,DT3,5716,2387
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,PW4,3618,4244
2024-05,WEEKDAY,17,TRAIN,PW4,6112,9869
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,DT18,3835,3122
2024-05,WEEKDAY,14,TRAIN,DT18,12113,11656
2024-05,WEEKDAY,18,TRAIN,EW27,98711,164037
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,EW27,27037,38701
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,TE1,835,2456
2024-05,WEEKDAY,21,TRAIN,TE1,9978,3502
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NS20,1568,1391
2024-05,WEEKDAY,23,TRAIN,NS20,3975,2994
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,BP11,2080,1259
2024-05,WEEKDAY,12,TRAIN,BP11,3177,1935
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,NS25/EW13,47631,39479
2024-05,WEEKDAY,16,TRAIN,NS25/EW13,51253,41166
2024-05,WEEKDAY,9,TRAIN,TE8,10743,10445
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,TE8,3960,5780
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,BP8,357,540
2024-05,WEEKDAY,22,TRAIN,BP8,952,1337
2024-05,WEEKDAY,13,TRAIN,TE13,3735,4922
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,TE13,2252,1873
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,PW4,3607,3396
2024-05,WEEKDAY,12,TRAIN,PW4,4600,4039
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,DT24,2471,2014
2024-05,WEEKDAY,13,TRAIN,DT24,4541,4246
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,SW5,4457,5685
2024-05,WEEKDAY,17,TRAIN,SW5,9960,13689
2024-05,WEEKDAY,17,TRAIN,CC28,5176,7247
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,CC28,1994,2274
2024-05,WEEKDAY,0,TRAIN,DT29,59,740
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,DT29,27,368
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,CC24,1445,1128
2024-05,WEEKDAY,22,TRAIN,CC24,7415,2808
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,TE1,703,1986
2024-05,WEEKDAY,22,TRAIN,TE1,2697,2292
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,DT30,332,2581
2024-05,WEEKDAY,23,TRAIN,DT30,579,5847
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,SE2,24,442
2024-05,WEEKDAY,0,TRAIN,SE2,45,854
2024-05,WEEKDAY,17,TRAIN,TE19,34929,3864
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,TE19,1862,1385
2024-05,WEEKDAY,7,TRAIN,DT10/TE11,15978,23691
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,DT10/TE11,2056,2342
2024-05,WEEKDAY,18,TRAIN,DT34,15639,10661
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,DT34,2412,2292
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CC6,1935,520
2024-05,WEEKDAY,23,TRAIN,CC6,3352,987
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,NS13,26623,36161
2024-05,WEEKDAY,17,TRAIN,NS13,67772,116286
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,CC8,5118,4557
2024-05,WEEKDAY,10,TRAIN,CC8,8201,5876
2024-05,WEEKDAY,22,TRAIN,TE7,2095,5560
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,TE7,583,2194
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,SW8,1068,959
2024-05,WEEKDAY,13,TRAIN,SW8,2610,3616
2024-05,WEEKDAY,12,TRAIN,EW22,21845,18856
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW22,3449,2484
2024-05,WEEKDAY,15,TRAIN,TE13,4493,4254
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,TE13,2108,1717
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS2,6894,15615
2024-05,WEEKDAY,21,TRAIN,NS2,15550,36038
2024-05,WEEKDAY,19,TRAIN,TE8,14566,20066
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,TE8,5882,5381
2024-05,WEEKDAY,11,TRAIN,PE3,6542,4247
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,PE3,4660,2605
2024-05,WEEKDAY,23,TRAIN,NE8,12080,9200
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NE8,7482,4530
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NS18,701,116
2024-05,WEEKDAY,5,TRAIN,NS18,3917,879
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,DT28,5412,3511
2024-05,WEEKDAY,8,TRAIN,DT28,30868,37924
2024-05,WEEKDAY,8,TRAIN,DT20,12836,16584
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,DT20,1387,2639
2024-05,WEEKDAY,6,TRAIN,DT30,12552,4028
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,DT30,2048,836
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,CC21,6513,5043
2024-05,WEEKDAY,15,TRAIN,CC21,12923,10028
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,EW22,2795,3004
2024-05,WEEKDAY,16,TRAIN,EW22,40736,9039
2024-05,WEEKDAY,15,TRAIN,BP12,2910,1680
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,BP12,1079,684
2024-05,WEEKDAY,19,TRAIN,NS10,35068,100282
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,NS10,12749,22929
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,SE3,1447,1615
2024-05,WEEKDAY,16,TRAIN,SE3,2388,3822
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,CC14,3422,3315
2024-05,WEEKDAY,13,TRAIN,CC14,8149,7404
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,NS20,18253,21927
2024-05,WEEKDAY,11,TRAIN,NS20,37412,45172
2024-05,WEEKDAY,17,TRAIN,BP4,10641,3627
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,BP4,906,945
2024-05,WEEKDAY,10,TRAIN,DT29,8002,2623
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,DT29,4435,1342
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,DT34,2434,1241
2024-05,WEEKDAY,11,TRAIN,DT34,4709,2974
2024-05,WEEKDAY,11,TRAIN,TE12,6129,5066
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,TE12,2575,2170
2024-05,WEEKDAY,23,TRAIN,CG2,9891,9460
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CG2,5584,4272
2024-05,WEEKDAY,18,TRAIN,CG1/DT35,85505,14534
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,CG1/DT35,10143,9388
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,PW6,809,791
2024-05,WEEKDAY,14,TRAIN,PW6,1450,1870
2024-05,WEEKDAY,15,TRAIN,EW1,21943,27421
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,EW1,13650,14572
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,BP10,1,1
2024-05,WEEKDAY,10,TRAIN,SE4,4381,2221
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,SE4,2729,1450
2024-05,WEEKDAY,14,TRAIN,BP5,1860,2070
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,BP5,1112,1049
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,TE1,2444,2702
2024-05,WEEKDAY,18,TRAIN,TE1,23254,7873
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,TE22,755,184
2024-05,WEEKDAY,23,TRAIN,TE22,986,228
2024-05,WEEKDAY,9,TRAIN,PE2,8863,2193
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,PE2,3810,1023
2024-05,WEEKDAY,13,TRAIN,EW11,17153,18769
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,EW11,9742,10852
2024-05,WEEKDAY,11,TRAIN,SW3,2400,1571
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,SW3,1581,878
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,TE13,2329,2178
2024-05,WEEKDAY,12,TRAIN,TE13,5453,3871
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,EW27,13449,7403
2024-05,WEEKDAY,6,TRAIN,EW27,69913,45736
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,DT34,772,1963
2024-05,WEEKDAY,22,TRAIN,DT34,2056,4074
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,SE1,1939,2138
2024-05,WEEKDAY,14,TRAIN,SE1,5649,4316
2024-05,WEEKDAY,7,TRAIN,TE6,38316,13219
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,TE6,4527,1621
2024-05,WEEKDAY,23,TRAIN,CC12,663,2263
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,CC12,215,1033
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,CE1/DT16,52817,21738
2024-05,WEEKDAY,20,TRAIN,CE1/DT16,82060,29968
2024-05,WEEKDAY,19,TRAIN,EW7,15743,40085
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,EW7,6460,10631
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,DT10/TE11,4043,2656
2024-05,WEEKDAY,9,TRAIN,DT10/TE11,12654,5382
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,NE4/DT19,7458,14803
2024-05,WEEKDAY,8,TRAIN,NE4/DT19,28232,87387
2024-05,WEEKDAY,20,TRAIN,DT24,3770,7208
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,DT24,1308,2715
2024-05,WEEKDAY,14,TRAIN,TE18,10618,8062
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,TE18,7463,5423
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,EW12/DT14,15250,37916
2024-05,WEEKDAY,10,TRAIN,EW12/DT14,26894,65341
2024-05,WEEKDAY,8,TRAIN,CG1/DT35,3546,85652
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,1415,5231
2024-05,WEEKDAY,13,TRAIN,NE13,20417,18742
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,NE13,16139,12083
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW19,869,3272
2024-05,WEEKDAY,23,TRAIN,EW19,1889,7686
2024-05,WEEKDAY,0,TRAIN,NS25/EW13,609,205
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NS25/EW13,291,107
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,PW3,202,17
2024-05,WEEKDAY,5,TRAIN,PW3,810,65
2024-05,WEEKDAY,19,TRAIN,CC5,8588,6253
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,CC5,3539,2321
2024-05,WEEKDAY,5,TRAIN,EW3,5175,354
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW3,1108,57
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,DT21,3240,4333
2024-05,WEEKDAY,10,TRAIN,DT21,5616,7059
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,PE3,1002,3333
2024-05,WEEKDAY,21,TRAIN,PE3,2802,7436
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NE5,3243,7697
2024-05,WEEKDAY,10,TRAIN,NE5,6787,20403
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,NE14,11278,19133
2024-05,WEEKDAY,19,TRAIN,NE14,29176,79603
2024-05,WEEKDAY,5,TRAIN,DT27,719,349
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT27,159,44
2024-05,WEEKDAY,18,TRAIN,TE19,59372,5826
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,TE19,1811,1614
2024-05,WEEKDAY,21,TRAIN,PE6,4784,6205
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,PE6,1753,2735
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,CC16,963,2301
2024-05,WEEKDAY,22,TRAIN,CC16,2440,5604
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,PW5,1998,2507
2024-05,WEEKDAY,17,TRAIN,PW5,3447,5119
2024-05,WEEKDAY,22,TRAIN,EW30,1415,879
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,EW30,344,1110
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,DT17,862,3132
2024-05,WEEKDAY,8,TRAIN,DT17,4840,144297
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,SW7,1652,1065
2024-05,WEEKDAY,12,TRAIN,SW7,3060,2129
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NS10,2199,12190
2024-05,WEEKDAY,23,TRAIN,NS10,4317,23990
2024-05,WEEKDAY,23,TRAIN,NS25/EW13,25613,2634
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NS25/EW13,12685,1281
2024-05,WEEKDAY,7,TRAIN,EW23,104809,103150
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,EW23,14809,14707
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,SW4,1638,1956
2024-05,WEEKDAY,18,TRAIN,SW4,3888,7407
2024-05,WEEKDAY,0,TRAIN,EW3,120,2237
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,EW3,26,1089
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,NE8,17806,24360
2024-05,WEEKDAY,12,TRAIN,NE8,23806,33012
2024-05,WEEKDAY,19,TRAIN,CC2,8244,5703
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,CC2,2527,1666
2024-05,WEEKDAY,9,TRAIN,CC5,3720,11166
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,CC5,1224,1729
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,EW9,3298,5804
2024-05,WEEKDAY,23,TRAIN,EW9,5752,11524
2024-05,WEEKDAY,10,TRAIN,DT20,4861,6551
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,DT20,2662,3684
2024-05,WEEKDAY,21,TRAIN,NE15,8950,33633
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NE15,4267,13660
2024-05,WEEKDAY,10,TRAIN,PW1,636,1981
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,PW1,687,2098
2024-05,WEEKDAY,14,TRAIN,BP11,2167,2521
2024-05,WEEKENDS/HOLIDAY,14,TRAIN,BP11,1465,1368
2024-05,WEEKDAY,15,TRAIN,SW5,7373,7914
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,SW5,4542,4097
2024-05,WEEKDAY,6,TRAIN,BP8,4583,3341
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,BP8,455,227
2024-05,WEEKDAY,17,TRAIN,EW23,96021,85574
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,EW23,27787,29341
2024-05,WEEKDAY,10,TRAIN,CC10/DT26,13219,11656
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,CC10/DT26,7561,5195
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,NE5,3970,7654
2024-05,WEEKDAY,11,TRAIN,NE5,8270,12998
2024-05,WEEKDAY,8,TRAIN,PW7,6187,3391
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,PW7,1633,848
2024-05,WEEKDAY,18,TRAIN,EW17,51520,81339
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,EW17,12989,14992
2024-05,WEEKDAY,21,TRAIN,NS17/CC15,37441,41171
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,NS17/CC15,14364,16522
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,EW19,2270,6349
2024-05,WEEKDAY,22,TRAIN,EW19,5466,15528
2024-05,WEEKDAY,0,TRAIN,CC17/TE9,54,622
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,CC17/TE9,31,441
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,3318,7586
2024-05,WEEKDAY,21,TRAIN,CC10/DT26,9018,16282
2024-05,WEEKDAY,10,TRAIN,NS9/TE2,45555,38520
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NS9/TE2,26423,22572
2024-05,WEEKDAY,16,TRAIN,CC6,10641,11875
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,CC6,8143,7633
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,EW1,17996,10512
2024-05,WEEKDAY,12,TRAIN,EW1,26276,16864
2024-05,WEEKDAY,5,TRAIN,NS20,849,2135
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,NS20,112,284
2024-05,WEEKDAY,12,TRAIN,TE4,4145,3511
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,TE4,2707,2280
2024-05,WEEKDAY,15,TRAIN,EW32,3271,1285
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,EW32,2286,1310
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,TE18,5679,4210
2024-05,WEEKDAY,19,TRAIN,TE18,15412,11435
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,NS13,21962,33787
2024-05,WEEKDAY,19,TRAIN,NS13,50659,148310
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,SW1,1228,1261
2024-05,WEEKDAY,11,TRAIN,SW1,3093,3258
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,DT30,5152,1688
2024-05,WEEKDAY,10,TRAIN,DT30,9240,2423
2024-05,WEEKDAY,22,TRAIN,TE12,2718,794
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,TE12,1246,334
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,EW6,5934,3796
2024-05,WEEKDAY,8,TRAIN,EW6,40154,18964
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,NE1/CC29,51701,13171
2024-05,WEEKDAY,20,TRAIN,NE1/CC29,88850,25259
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,TE14/NS22,34969,62478
2024-05,WEEKDAY,12,TRAIN,TE14/NS22,51496,98794
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,CC12,3818,2965
2024-05,WEEKDAY,17,TRAIN,CC12,12688,9758
2024-05,WEEKDAY,11,TRAIN,NE4/DT19,38852,77092
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,21811,41087
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NS7,13515,11752
2024-05,WEEKDAY,10,TRAIN,NS7,28454,18783
2024-05,WEEKDAY,10,TRAIN,DT23,2470,5658
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,DT23,1075,2079
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,CC25,2388,2222
2024-05,WEEKDAY,8,TRAIN,CC25,13453,27146
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,NE5,9331,3304
2024-05,WEEKDAY,22,TRAIN,NE5,21858,6031
2024-05,WEEKDAY,7,TRAIN,DT27,18068,23952
2024-05,WEEKENDS/HOLIDAY,7,TRAIN,DT27,2855,2545
2024-05,WEEKDAY,10,TRAIN,CC25,5774,4494
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,CC25,3437,2013
2024-05,WEEKENDS/HOLIDAY,22,TRAIN,CC17/TE9,823,2144
2024-05,WEEKDAY,22,TRAIN,CC17/TE9,1819,4905
2024-05,WEEKDAY,23,TRAIN,NE1/CC29,20666,4029
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NE1/CC29,15095,2049
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,DT31,2462,726
2024-05,WEEKDAY,6,TRAIN,DT31,12365,3633
2024-05,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1428,1241
2024-05,WEEKDAY,9,TRAIN,CC26,3690,12512
2024-05,WEEKDAY,21,TRAIN,PE2,1146,8146
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,PE2,558,3450
2024-05,WEEKDAY,5,TRAIN,EW17,4965,371
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,EW17,546,61
2024-05,WEEKDAY,18,TRAIN,NS4/BP1,70164,129452
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,NS4/BP1,19390,26048
2024-05,WEEKENDS/HOLIDAY,17,TRAIN,EW7,8963,10310
2024-05,WEEKDAY,17,TRAIN,EW7,21541,29093
2024-05,WEEKDAY,13,TRAIN,EW7,13593,13945
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,EW7,9119,8513
2024-05,WEEKDAY,15,TRAIN,TE22,2006,4572
2024-05,WEEKENDS/HOLIDAY,15,TRAIN,TE22,1991,5499
2024-05,WEEKENDS/HOLIDAY,6,TRAIN,SW5,1760,415
2024-05,WEEKDAY,6,TRAIN,SW5,13698,2254
2024-05,WEEKDAY,13,TRAIN,DT3,7097,5707
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,DT3,4923,3269
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT8,30,25
2024-05,WEEKDAY,5,TRAIN,DT8,112,313
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,CC6,9829,1660
2024-05,WEEKDAY,21,TRAIN,CC6,23293,3257
2024-05,WEEKDAY,23,TRAIN,NS21/DT11,21181,21878
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,NS21/DT11,10300,10272
2024-05,WEEKENDS/HOLIDAY,12,TRAIN,SE4,2682,1665
2024-05,WEEKDAY,12,TRAIN,SE4,3991,2936
2024-05,WEEKDAY,8,TRAIN,CC17/TE9,20329,22778
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,CC17/TE9,2743,3214
2024-05,WEEKENDS/HOLIDAY,11,TRAIN,CC23,2116,2375
2024-05,WEEKDAY,11,TRAIN,CC23,10614,14668
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,EW18,6441,8788
2024-05,WEEKDAY,19,TRAIN,EW18,24863,33769
2024-05,WEEKDAY,20,TRAIN,EW11,16047,19111
2024-05,WEEKENDS/HOLIDAY,20,TRAIN,EW11,7668,7956
2024-05,WEEKDAY,10,TRAIN,NE12/CC13,49924,35460
2024-05,WEEKENDS/HOLIDAY,10,TRAIN,NE12/CC13,29827,23650
2024-05,WEEKENDS/HOLIDAY,13,TRAIN,EW17,13995,13305
2024-05,WEEKDAY,13,TRAIN,EW17,27127,23991
2024-05,WEEKENDS/HOLIDAY,8,TRAIN,CC5,929,1398
2024-05,WEEKDAY,8,TRAIN,CC5,4573,17161
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NE10,53,188
2024-05,WEEKDAY,0,TRAIN,NE10,97,515
2024-05,WEEKDAY,16,TRAIN,TE14/NS22,82713,65917
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,TE14/NS22,63714,53875
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,BP13,329,359
2024-05,WEEKDAY,19,TRAIN,BP13,994,2619
2024-05,WEEKENDS/HOLIDAY,18,TRAIN,CC23,2802,2267
2024-05,WEEKDAY,18,TRAIN,CC23,102305,11514
2024-05,WEEKENDS/HOLIDAY,5,TRAIN,DT29,419,8
2024-05,WEEKDAY,5,TRAIN,DT29,2179,284
2024-05,WEEKDAY,23,TRAIN,DT25,718,2843
2024-05,WEEKENDS/HOLIDAY,23,TRAIN,DT25,368,1381
2024-05,WEEKENDS/HOLIDAY,19,TRAIN,EW5,15047,22148
2024-05,WEEKDAY,19,TRAIN,EW5,35768,78429
2024-05,WEEKENDS/HOLIDAY,16,TRAIN,PE7,3198,2410
2024-05,WEEKDAY,16,TRAIN,PE7,4207,5268
2024-05,WEEKENDS/HOLIDAY,0,TRAIN,NS5,274,2572
2024-05,WEEKDAY,0,TRAIN,NS5,438,5355
2024-05,WEEKENDS/HOLIDAY,21,TRAIN,EW19,3680,8159
